id,lat,long
133091830,23.565722,87.2835
133091830,23.565740,87.2843
133091830,23.565742,87.2831
133091830,23.565752,87.2837
133091830,23.565752,87.2843
133091831,23.565754,87.2844
133091831,23.565761,87.2844
133091831,23.565766,87.2906
133091831,23.565767,87.2843
133091831,23.565769,87.2844
133091831,23.565777,87.2902
133091831,23.565785,87.2949
133091831,23.565791,87.2907
133091832,23.565808,87.2830
133091832,23.565810,87.2896
133091832,23.565813,87.2892
133091832,23.565820,87.2885
133091832,23.565879,87.2829
133091832,23.565959,87.2828
133091833,23.566048,87.2828
133091833,23.566073,87.2906
133091833,23.566087,87.2888
133091833,23.566256,87.2884
133091833,23.566271,87.2868
133091833,23.566299,87.2905
133091834,23.566341,87.2845
133091834,23.566347,87.2840
133091834,23.566353,87.2834
133091834,23.566359,87.2829
133091834,23.566361,87.2828
133091834,23.566457,87.2905
133091835,23.566726,87.2835
133091835,23.566752,87.2905
133091835,23.566799,87.2861
133091835,23.566858,87.2868
133091836,23.566913,87.2905
133091836,23.566921,87.2896
133091836,23.566923,87.2893
133091836,23.566927,87.2888
133091836,23.566986,87.2828
133091836,23.567012,87.2829
133091837,23.567058,87.2828
133091837,23.567090,87.2834
133091837,23.567115,87.2866
133091837,23.567196,87.2840
133091837,23.567240,87.2868
133091838,23.567301,87.2845
133091838,23.567309,87.2942
133091838,23.567329,87.2905
133091838,23.567343,87.2896
133091838,23.567371,87.2828
133091838,23.567384,87.2868
133091839,23.567481,87.2941
133091839,23.567504,87.2988
133091841,23.567817,87.2828
133091841,23.567840,87.2868
133091842,23.567981,87.2905
133091844,23.568230,87.2828
133091845,23.568341,87.2868
133091846,23.568421,87.2964
133091846,23.568431,87.2905
133091852,23.568985,87.2868
133091852,23.568986,87.2964
133091852,23.569006,87.2828
133091852,23.569053,87.2868
133091853,23.569105,87.2906
133091853,23.569142,87.2964
133091854,23.569304,87.2964
133091854,23.569389,87.2828
133091855,23.569412,87.2943
133091855,23.569454,87.2868
133091855,23.569550,87.2906
133091856,23.569616,87.2966
133091856,23.569729,87.2828
133091857,23.569754,87.2868
133091857,23.569780,87.2943
133091857,23.569951,87.2944
133091857,23.570066,87.2868
133091858,23.570152,87.2868
133091858,23.570160,87.2828
133091858,23.570328,87.2906
133091859,23.570372,87.2946
133091860,23.570507,87.2868
133091861,23.570593,87.2828
133091861,23.570602,87.2906
133091865,23.570820,87.2828
133091865,23.570958,87.2868
133091866,23.571094,87.2906
133091866,23.571170,87.2869
133091867,23.571376,87.2869
133091869,23.571467,87.2828
133091870,23.571583,87.2906
133091871,23.571687,87.2828
133091872,23.571822,87.2869
133091879,23.572109,87.2828
133093901,23.568383,87.2828
133093904,23.568774,87.2828
133093905,23.569181,87.2828
133093908,23.569598,87.2828
133093911,23.569991,87.2828
133093914,23.570425,87.2828
133093918,23.571227,87.2828
133093920,23.571571,87.2828
133115008,23.554315,87.2983
133115008,23.554497,87.3045
133115008,23.554567,87.3045
133115008,23.554629,87.3044
133115008,23.554692,87.3042
133115008,23.554774,87.2986
133115008,23.554798,87.2984
133115008,23.554822,87.3039
133115008,23.554913,87.3037
133115009,23.554963,87.3039
133115010,23.554999,87.3034
133115010,23.555002,87.3034
133115010,23.555005,87.3033
133115010,23.555025,87.3035
133115011,23.555026,87.3033
133115011,23.555030,87.2986
133115011,23.555037,87.2987
133115011,23.555034,87.2986
133115012,23.555045,87.3035
133115013,23.555056,87.2987
133115013,23.555056,87.3032
133115013,23.555050,87.2985
133115013,23.555073,87.3035
133115013,23.555076,87.2987
133115013,23.555079,87.3032
133115013,23.555084,87.3030
133115013,23.555076,87.2985
133115014,23.555130,87.2988
133115015,23.555110,87.2985
133115015,23.555112,87.3028
133115015,23.555123,87.3032
133115015,23.555131,87.2991
133115015,23.555133,87.3020
133115016,23.555135,87.3025
133115016,23.555154,87.3032
133115016,23.555153,87.2984
133115016,23.555163,87.2981
133115016,23.555165,87.3036
133115018,23.555165,87.3004
133115018,23.555176,87.2999
133115019,23.555200,87.2984
133115019,23.555195,87.2988
133115019,23.555225,87.3032
133115019,23.555228,87.3035
133115019,23.555236,87.3028
133115019,23.555246,87.2984
133115020,23.555260,87.2988
133115020,23.555261,87.2980
133115020,23.555265,87.3032
133115020,23.555273,87.2990
133115021,23.555285,87.3035
133115021,23.555289,87.2985
133115021,23.555302,87.3032
133115021,23.555312,87.3035
133115022,23.555316,87.2987
133115022,23.555325,87.2985
133115023,23.555331,87.3033
133115023,23.555331,87.3034
133115024,23.555337,87.3034
133115025,23.555348,87.2987
133115025,23.555354,87.2985
133115025,23.555366,87.2986
133115025,23.555368,87.2986
133115026,23.555439,87.3035
133115026,23.555512,87.2987
133115026,23.555616,87.3166
133115027,23.555623,87.3170
133115027,23.555639,87.3161
133115027,23.555642,87.3180
133115028,23.555686,87.3158
133115028,23.555688,87.3204
133115028,23.555705,87.3211
133115028,23.555718,87.3034
133115029,23.555749,87.3229
133115029,23.555762,87.3130
133115029,23.555765,87.3154
133115029,23.555793,87.3244
133115031,23.555803,87.3251
133115031,23.555916,87.2987
133115032,23.555920,87.2986
133115032,23.555966,87.3147
133115032,23.555988,87.2901
133115033,23.555991,87.2897
133115033,23.555994,87.3130
133115033,23.556000,87.2885
133115033,23.556000,87.2865
133115033,23.556005,87.2873
133115034,23.556011,87.2883
133115035,23.556097,87.3034
133115035,23.556100,87.3034
133115035,23.556146,87.3129
133115036,23.556147,87.2872
133115036,23.556205,87.3139
133115037,23.556246,87.2897
133115037,23.556263,87.3130
133115037,23.556263,87.3034
133115039,23.556275,87.3018
133115039,23.556285,87.3004
133115039,23.556299,87.3129
133115039,23.556321,87.3135
133115039,23.556332,87.2884
133115040,23.556351,87.2863
133115040,23.556353,87.2896
133115040,23.556359,87.3129
133115040,23.556365,87.3130
133115041,23.556366,87.3129
133115041,23.556366,87.2872
133115042,23.556384,87.3130
133115042,23.556385,87.3128
133115042,23.556396,87.3132
133115043,23.556404,87.3131
133115043,23.556405,87.3131
133115043,23.556412,87.3128
133115043,23.556427,87.2987
133115044,23.556429,87.3131
133115045,23.556437,87.3128
133115045,23.556466,87.3128
133115045,23.556476,87.3131
133115046,23.556477,87.3133
133115046,23.556483,87.3127
133115046,23.556509,87.3128
133115046,23.556516,87.3125
133115046,23.556520,87.3131
133115046,23.556532,87.3121
133115047,23.556536,87.2871
133115047,23.556540,87.2906
133115047,23.556540,87.3128
133115047,23.556543,87.2909
133115047,23.556543,87.3114
133115047,23.556568,87.3128
133115048,23.556574,87.3131
133115048,23.556575,87.2882
133115048,23.556580,87.3126
133115048,23.556589,87.2896
133115048,23.556601,87.3127
133115048,23.556610,87.3128
133115049,23.556612,87.3089
133115049,23.556623,87.3128
133115049,23.556641,87.3131
133115049,23.556653,87.3128
133115049,23.556667,87.3128
133115049,23.556668,87.3131
133115050,23.556678,87.3129
133115050,23.556691,87.3130
133115050,23.556694,87.3129
133115051,23.556698,87.3129
133115051,23.556706,87.3053
133115051,23.556714,87.2861
133115051,23.556756,87.3034
133115052,23.556762,87.2895
133115052,23.556773,87.3129
133115052,23.556777,87.3130
133115052,23.556785,87.2884
133115053,23.556898,87.3130
133115053,23.556912,87.3129
133115054,23.556939,87.2872
133115054,23.556958,87.2905
133115054,23.556975,87.2909
133115054,23.556993,87.2895
133115054,23.557056,87.3034
133115055,23.557075,87.2859
133115055,23.557093,87.3018
133115056,23.557097,87.2895
133115057,23.557153,87.2872
133115057,23.557160,87.2898
133115057,23.557148,87.3130
133115058,23.557245,87.2885
133115058,23.557274,87.2898
133115058,23.557299,87.2880
133115058,23.557299,87.2909
133115059,23.557305,87.2906
133115059,23.557327,87.3035
133115059,23.557353,87.2871
133115059,23.557358,87.2973
133115060,23.557375,87.2954
133115060,23.557381,87.2947
133115060,23.557401,87.2857
133115061,23.557402,87.2905
133115061,23.557424,87.2894
133115061,23.557541,87.2871
133115063,23.557606,87.2885
133115064,23.557630,87.2868
133115064,23.557654,87.2897
133115064,23.557678,87.2871
133115064,23.557699,87.2884
133115065,23.557720,87.2873
133115065,23.557727,87.2855
133115065,23.557738,87.2881
133115065,23.557781,87.2893
133115067,23.557809,87.3130
133115067,23.557830,87.2906
133115067,23.557831,87.3035
133115068,23.557834,87.2893
133115068,23.557858,87.3018
133115068,23.557874,87.2893
133115068,23.557878,87.3005
133115068,23.557902,87.2896
133115068,23.557940,87.2872
133115068,23.557977,87.2868
133115069,23.558005,87.2897
133115070,23.558027,87.2973
133115070,23.558039,87.2960
133115070,23.558044,87.2955
133115070,23.558056,87.2878
133115071,23.558070,87.2883
133115071,23.558113,87.2853
133115071,23.558181,87.2881
133115072,23.558200,87.2867
133115073,23.558218,87.2909
133115074,23.558218,87.2906
133115074,23.558287,87.2871
133115074,23.558334,87.2896
133115074,23.558401,87.2867
133115074,23.558411,87.2882
133115075,23.558418,87.2851
133115075,23.558427,87.2896
133115075,23.558447,87.2878
133115077,23.558478,87.3034
133115077,23.558537,87.2866
133115077,23.558549,87.3054
133115078,23.558555,87.2987
133115078,23.558611,87.3018
133115078,23.558614,87.3034
133115079,23.558619,87.2905
133115079,23.558624,87.2856
133115079,23.558647,87.2909
133115080,23.558675,87.2895
133115081,23.558691,87.2863
133115081,23.558728,87.2881
133115082,23.558743,87.2864
133115082,23.558745,87.2973
133115082,23.558747,87.2960
133115083,23.558764,87.2894
133115083,23.558782,87.3035
133115083,23.558794,87.3034
133115084,23.558801,87.2865
133115084,23.558810,87.2877
133115085,23.558866,87.2861
133115085,23.558894,87.2864
133115085,23.558897,87.2987
133115086,23.558901,87.2863
133115086,23.558973,87.2909
133115087,23.558978,87.2904
133115087,23.558988,87.2894
133115088,23.559184,87.3035
133115089,23.559186,87.3033
133115090,23.559282,87.2987
133115090,23.559287,87.2986
133115090,23.559391,87.2987
133115091,23.559397,87.2986
133115091,23.559420,87.3034
133115091,23.559425,87.3034
133115092,23.559426,87.3035
133115092,23.559445,87.3035
133115092,23.559463,87.3035
133115094,23.559469,87.2986
133115094,23.559469,87.3033
133115094,23.559473,87.2986
133115095,23.559475,87.2987
133115095,23.559494,87.2987
133115095,23.559497,87.3036
133115095,23.559511,87.3033
133115096,23.559512,87.2988
133115096,23.559518,87.2985
133115096,23.559519,87.3030
133115097,23.559539,87.2985
133115098,23.559546,87.2988
133115098,23.559559,87.3032
133115099,23.559559,87.2985
133115099,23.559569,87.3036
133115099,23.559570,87.2983
133115099,23.559573,87.2989
133115100,23.559577,87.3054
133115100,23.559587,87.3032
133115100,23.559593,87.2973
133115102,23.559598,87.2960
133115102,23.559601,87.2955
133115103,23.559601,87.2954
133115103,23.559604,87.2947
133115103,23.559605,87.2992
133115104,23.559607,87.2985
133115104,23.559618,87.2988
133115104,23.559618,87.3024
133115104,23.559625,87.3033
133115104,23.559630,87.3018
133115105,23.559631,87.3018
133115106,23.559635,87.3036
133115106,23.559641,87.3029
133115106,23.559652,87.2996
133115107,23.559659,87.2983
133115107,23.559659,87.3002
133115107,23.559661,87.2992
133115108,23.559664,87.3033
133115108,23.559673,87.2989
133115108,23.559674,87.2985
133115111,23.559675,87.2864
133115111,23.559678,87.3035
133115111,23.559683,87.2988
133115112,23.559691,87.3033
133115112,23.559704,87.3035
133115112,23.559712,87.2985
133115112,23.559721,87.3034
133115112,23.559724,87.3035
133115113,23.559727,87.2988
133115113,23.559730,87.3034
133115114,23.559740,87.2985
133115114,23.559752,87.2987
133115114,23.559769,87.2986
133115114,23.559772,87.2987
133115114,23.559779,87.2986
133115115,23.559786,87.3025
133115115,23.559786,87.3040
133115115,23.559805,87.2990
133115116,23.559806,87.2929
133115116,23.559813,87.2944
133115117,23.559817,87.2954
133115117,23.559818,87.2956
133115117,23.559821,87.2914
133115118,23.559823,87.2968
133115118,23.559829,87.3053
133115118,23.559861,87.2989
133115119,23.559960,87.3010
133115119,23.559965,87.3007
133115119,23.559998,87.3011
133115119,23.560002,87.3006
133115120,23.560089,87.3004
133115120,23.560113,87.3013
133115120,23.560138,87.3045
133115120,23.560140,87.3051
133115121,23.560176,87.3004
133115121,23.560198,87.3012
133115121,23.560228,87.3011
133115121,23.560256,87.2965
133115123,23.560262,87.2957
133115123,23.560278,87.2863
133115123,23.560281,87.3003
133115123,23.560285,87.3010
133115124,23.560292,87.2855
133115124,23.560323,87.2857
133115124,23.560372,87.3011
133115125,23.560378,87.3049
133115125,23.560422,87.3012
133115127,23.560425,87.2874
133115128,23.560440,87.2871
133115128,23.560441,87.2909
133115128,23.560446,87.2876
133115128,23.560473,87.3003
133115128,23.560485,87.2890
133115128,23.560513,87.2869
133115129,23.560517,87.2949
133115129,23.560521,87.2944
133115129,23.560532,87.3052
133115130,23.560532,87.2929
133115130,23.560534,87.3004
133115131,23.560538,87.2923
133115131,23.560543,87.2916
133115131,23.560551,87.2911
