id,lat,long
133091813,23.560766,87.3431
133091814,23.560904,87.2529
133091814,23.560906,87.2532
133091814,23.560994,87.2533
133091814,23.561061,87.2534
133091814,23.561070,87.2536
133091815,23.561138,87.2531
133091815,23.561141,87.2772
133091815,23.561192,87.2138
133091815,23.561196,87.2536
133091815,23.561199,87.2141
133091815,23.561210,87.2134
133091815,23.561231,87.2532
133091816,23.561355,87.2531
133091816,23.561358,87.2945
133091816,23.561363,87.2948
133091816,23.561366,87.2950
133091817,23.561367,87.2536
133091817,23.561371,87.2942
133091817,23.561405,87.2940
133091817,23.561455,87.2773
133091817,23.561458,87.2966
133091818,23.561492,87.2537
133091818,23.561493,87.2536
133091818,23.561524,87.2532
133091818,23.561534,87.2935
133091819,23.561547,87.2533
133091819,23.561600,87.2535
133091819,23.561607,87.2774
133091819,23.561734,87.2539
133091820,23.561759,87.2775
133091820,23.561769,87.2537
133091820,23.561853,87.2924
133091820,23.561887,87.2777
133091820,23.561901,87.2540
133091820,23.561987,87.2541
133091820,23.562037,87.2831
133091821,23.562053,87.2915
133091821,23.562054,87.2540
133091821,23.562128,87.2544
133091821,23.562155,87.2909
133091821,23.562187,87.2543
133091821,23.562308,87.2543
133091821,23.562431,87.2895
133091822,23.562459,87.2547
133091822,23.562546,87.2548
133091822,23.562604,87.2550
133091822,23.562642,87.2551
133091822,23.562645,87.3840
133091822,23.562695,87.2552
133091822,23.562711,87.2549
133091822,23.562770,87.2550
133091823,23.562811,87.2550
133091823,23.562818,87.2795
133091823,23.562834,87.2880
133091823,23.563674,87.2151
133091823,23.562944,87.2555
133091823,23.563072,87.2554
133091824,23.563161,87.2558
133091824,23.563291,87.2557
133091824,23.563491,87.3423
133091824,23.563514,87.2855
133091824,23.563523,87.2807
133091825,23.564015,87.2838
133091825,23.564066,87.2570
133091825,23.564142,87.2569
133091825,23.564245,87.2818
133091825,23.564270,87.3826
133091825,23.564293,87.2574
133091826,23.564373,87.2573
133091826,23.564463,87.2822
133091826,23.564495,87.2578
133091826,23.564572,87.2578
133091826,23.564691,87.2586
133091826,23.564777,87.2586
133091827,23.564870,87.2828
133091828,23.565104,87.2603
133091828,23.565193,87.2603
133091828,23.565318,87.2836
133091828,23.565376,87.2838
133091828,23.565437,87.2838
133091828,23.565608,87.2842
133091829,23.565609,87.2843
133091829,23.565641,87.2842
133091829,23.565642,87.2894
133091829,23.565642,87.2900
133091829,23.565654,87.2844
133091829,23.565669,87.2842
133091829,23.565672,87.2873
133091829,23.565675,87.2837
133091829,23.565677,87.2868
133091830,23.565695,87.2627
133091830,23.565700,87.2848
133091830,23.565705,87.2842
133091830,23.565711,87.2844
133091830,23.565722,87.2835
133091830,23.565740,87.2843
133091830,23.565742,87.2831
133091830,23.565752,87.2837
133091830,23.565752,87.2843
133091831,23.565754,87.2844
133091831,23.565761,87.2844
133091831,23.565767,87.2843
133091831,23.565769,87.2164
133091831,23.565769,87.2844
133091831,23.565780,87.2627
133091832,23.565808,87.2830
133091832,23.565879,87.2829
133091832,23.565959,87.2828
133091833,23.566048,87.2828
133091833,23.566080,87.3810
133091833,23.566114,87.3416
133091834,23.566341,87.2845
133091834,23.566347,87.2840
133091834,23.566353,87.2834
133091834,23.566359,87.2829
133091834,23.566361,87.2828
133091834,23.566403,87.2656
133091834,23.566504,87.2656
133091835,23.566726,87.2835
133091835,23.566799,87.2861
133091836,23.566966,87.2860
133091836,23.566967,87.2679
133091836,23.566986,87.2828
133091836,23.567012,87.2829
133091837,23.567058,87.2828
133091837,23.567061,87.2679
133091837,23.567090,87.2834
133091837,23.567097,87.2852
133091837,23.567115,87.2866
133091837,23.567196,87.2840
133091837,23.567234,87.2859
133091837,23.567240,87.2868
133091838,23.567271,87.2844
133091838,23.567301,87.2845
133091838,23.567328,87.2845
133091838,23.567348,87.2695
133091838,23.567371,87.2828
133091839,23.567452,87.2694
133091839,23.567459,87.2846
133091840,23.567505,87.2851
133091840,23.567516,87.2177
133091840,23.567558,87.2846
133091840,23.567605,87.2164
133091840,23.567641,87.2858
133091840,23.567643,87.2845
133091840,23.567706,87.2845
133091841,23.567817,87.2828
133091841,23.567836,87.2160
133091841,23.567840,87.2868
133091841,23.567895,87.2848
133091842,23.567902,87.2717
133091842,23.567996,87.2717
133091842,23.568004,87.2859
133091843,23.568037,87.2857
133091843,23.568059,87.2840
133091843,23.568067,87.2859
133091844,23.568230,87.2828
133091844,23.568288,87.2847
133091845,23.568327,87.2735
133091846,23.568417,87.2837
133091846,23.568503,87.2742
133091847,23.568508,87.2859
133091847,23.568566,87.3788
133091847,23.568605,87.2742
133091847,23.568590,87.2793
133091848,23.568660,87.2745
133091848,23.568718,87.3409
133091848,23.568730,87.2745
133091849,23.568779,87.2748
133091850,23.568873,87.2747
133091851,23.568903,87.2858
133091852,23.569006,87.2828
133091852,23.569041,87.2751
133091853,23.569121,87.2750
133091853,23.569160,87.2837
133091854,23.569355,87.2753
133091854,23.569389,87.2828
133091854,23.569392,87.2752
133091855,23.569450,87.2788
133091855,23.569454,87.2868
133091855,23.569500,87.2854
133091856,23.569623,87.2841
133091856,23.569669,87.2756
133091856,23.569729,87.2828
133091856,23.569730,87.2755
133091857,23.570009,87.2842
133091857,23.570023,87.2169
133091858,23.570152,87.2868
133091858,23.570160,87.2828
133091858,23.570165,87.2855
133091858,23.570218,87.2188
133091859,23.570414,87.2176
133091859,23.570437,87.2842
133091860,23.570507,87.2868
133091860,23.570528,87.2855
133091861,23.570593,87.2828
133091864,23.570815,87.2840
133091865,23.570820,87.2828
133091865,23.571011,87.2839
133091865,23.571028,87.2764
133091865,23.571040,87.2763
133091866,23.571170,87.2869
133091866,23.571183,87.2778
133091866,23.571190,87.2855
133091866,23.571247,87.2766
133091867,23.571250,87.3764
133091867,23.571254,87.3401
133091867,23.571255,87.2765
133091868,23.571392,87.2769
133091868,23.571409,87.2767
133091868,23.571433,87.2776
133091868,23.571439,87.2845
133091869,23.571467,87.2828
133091869,23.571480,87.2777
133091869,23.571505,87.2163
133091869,23.571524,87.2775
133091869,23.571533,87.2772
133091870,23.571552,87.2775
133091870,23.571558,87.2774
133091870,23.571558,87.2775
133091870,23.571579,87.2776
133091870,23.571587,87.2774
133091870,23.571599,87.2776
133091870,23.571609,87.2773
133091871,23.571610,87.2776
133091871,23.571631,87.2771
133091871,23.571655,87.2773
133091871,23.571666,87.2776
133091871,23.571685,87.2776
133091871,23.571687,87.2828
133091871,23.571706,87.2773
133091871,23.571717,87.2776
133091871,23.571738,87.2773
133091872,23.571775,87.2773
133091872,23.571786,87.2776
133091872,23.571803,87.2778
133091872,23.571813,87.2773
133091872,23.571831,87.2776
133091872,23.571840,87.2774
133091873,23.571855,87.2776
133091873,23.571869,87.2774
133091873,23.571874,87.2775
133091873,23.571877,87.2777
133091873,23.571880,87.2775
133091874,23.571892,87.2773
133091874,23.571892,87.2779
133091874,23.571907,87.2778
133091874,23.571947,87.2780
133091875,23.571963,87.2774
133091876,23.571989,87.2867
133091876,23.571994,87.2855
133091876,23.571995,87.2850
133091877,23.572009,87.2773
133091877,23.572027,87.2848
133091878,23.572038,87.2774
133091879,23.572093,87.2767
133091879,23.572109,87.2828
133091879,23.572113,87.2828
133091879,23.572115,87.2829
133091881,23.572134,87.2829
133091881,23.572148,87.2845
133091881,23.572152,87.2830
133091881,23.572158,87.2827
133091881,23.572186,87.2830
133091882,23.572194,87.3379
133091882,23.572200,87.2827
133091882,23.572228,87.2842
133091882,23.572232,87.2786
133091883,23.572247,87.2827
133091883,23.572247,87.2841
133091884,23.572258,87.2830
133091884,23.572289,87.2788
133091884,23.572291,87.2803
133091884,23.572304,87.2790
133091884,23.572308,87.2787
133091884,23.572309,87.2791
133091884,23.572314,87.2827
133091884,23.572323,87.2830
133091885,23.572346,87.2789
133091885,23.572352,87.2827
133091885,23.572355,87.2771
133091886,23.572367,87.2830
133091886,23.572373,87.2789
133091886,23.572376,87.2788
133091886,23.572380,87.2827
133091887,23.572392,87.2829
133091887,23.572409,87.2828
133091887,23.572412,87.2829
133091887,23.572419,87.2828
133091888,23.572463,87.2166
133091888,23.572464,87.2788
133091890,23.572687,87.2869
133091891,23.572719,87.2855
133091891,23.572732,87.2850
133091892,23.572763,87.2199
133091893,23.572858,87.2769
133091894,23.572989,87.2157
133091896,23.573023,87.2766
133091896,23.573055,87.2845
133091896,23.573060,87.2829
133091897,23.573219,87.3354
133091898,23.573433,87.2869
133091899,23.573442,87.2855
133091899,23.573444,87.2852
133091901,23.573695,87.2846
133091901,23.573700,87.2829
133091901,23.573747,87.2758
133091902,23.573767,87.3742
133091906,23.573951,87.2869
133091907,23.573958,87.2852
133091921,23.574119,87.2847
133091921,23.574137,87.2831
133091927,23.574320,87.3328
133091928,23.574328,87.2847
133091929,23.574350,87.2831
133091929,23.574353,87.2829
133091931,23.574384,87.2760
133091932,23.574490,87.2757
133091932,23.574561,87.2869
133091933,23.574622,87.2851
133091934,23.574763,87.2847
133091934,23.574802,87.2829
133091935,23.574973,87.2153
133091935,23.574977,87.2841
133091936,23.575000,87.2829
133091936,23.575072,87.2869
133091936,23.575073,87.2209
133091937,23.575108,87.2155
133091937,23.575124,87.2852
133091939,23.575341,87.3304
133091939,23.575419,87.2841
133091939,23.575423,87.2829
133091940,23.575491,87.2869
133091940,23.575577,87.2868
133091940,23.575610,87.2847
133091941,23.575633,87.2829
133091941,23.575637,87.2753
133091941,23.575653,87.2789
133091944,23.575891,87.2853
133091946,23.576003,87.2849
133091947,23.576045,87.2847
133091947,23.576072,87.2829
133091951,23.576237,87.2847
133091952,23.576270,87.2829
133091952,23.576294,87.3720
133091954,23.576340,87.2854
133091954,23.576394,87.2865
133091956,23.576495,87.3277
133091956,23.576528,87.2742
133091956,23.576536,87.2850
133091957,23.576584,87.2849
133091958,23.576660,87.2848
133091958,23.576662,87.2847
133091958,23.576675,87.2840
133091958,23.576679,87.2849
133091959,23.576698,87.2829
133091959,23.576698,87.2745
133091959,23.576715,87.2847
133091962,23.576999,87.2214
133091962,23.577054,87.2745
133091962,23.577058,87.2840
133091963,23.577100,87.2852
133091963,23.577124,87.2839
133091964,23.577128,87.2829
133091970,23.577459,87.2141
133091982,23.577655,87.2829
133091982,23.577660,87.2145
133091983,23.577698,87.2829
133091984,23.577706,87.3248
133091984,23.577758,87.3030
133091985,23.577873,87.2830
133091986,23.578139,87.3027
133091986,23.578202,87.2832
133091986,23.578241,87.3056
133091986,23.578287,87.2738
133091986,23.578322,87.2789
133091987,23.578417,87.3002
133091987,23.578425,87.3033
133091987,23.578458,87.3155
133091987,23.578539,87.2826
133091987,23.578633,87.3056
133091988,23.578659,87.2132
133091988,23.578670,87.3080
133091988,23.578678,87.3005
133091989,23.578708,87.3152
133091989,23.578740,87.2735
133091989,23.578755,87.3223
133091989,23.578771,87.3130
133091989,23.578866,87.2728
133091989,23.578882,87.3062
133091990,23.578920,87.2735
133091991,23.578933,87.3674
133091991,23.578940,87.3644
133091991,23.578958,87.3133
133091991,23.578961,87.3696
133091991,23.578968,87.2732
133091992,23.578999,87.3080
133091994,23.579060,87.2977
133091995,23.579092,87.3007
133091995,23.579094,87.3103
133091995,23.579180,87.2734
133091996,23.579301,87.2789
133091996,23.579358,87.3102
133091998,23.579402,87.3091
133091998,23.579437,87.2977
133091998,23.579444,87.2734
133091998,23.579444,87.2132
133092000,23.579471,87.2789
133092000,23.579485,87.2808
133092001,23.579504,87.2832
133092008,23.579639,87.2790
133092010,23.579661,87.2734
133092011,23.579672,87.2833
133092012,23.579678,87.2834
133092015,23.579722,87.2838
133092016,23.579736,87.2870
133092016,23.579753,87.2840
133092017,23.579775,87.2833
133092018,23.579801,87.2838
133092019,23.579814,87.2977
133092020,23.579828,87.3197
133092021,23.579845,87.2735
133092022,23.579854,87.2833
133092023,23.579888,87.2223
133092024,23.579900,87.3118
133092025,23.579971,87.2834
133092026,23.579996,87.2799
133092026,23.580090,87.2736
133092027,23.580134,87.2793
133092027,23.580191,87.2800
133092028,23.580195,87.2834
133092028,23.580198,87.2839
133092028,23.580208,87.2827
133092028,23.580227,87.2841
133092028,23.580231,87.2826
133092028,23.580249,87.2794
133092029,23.580264,87.2737
133092029,23.580271,87.2801
133092029,23.580276,87.2825
133092029,23.580292,87.2841
133092030,23.580344,87.2824
133092031,23.580373,87.3145
133092031,23.580381,87.2842
133092031,23.580381,87.2727
133092031,23.580393,87.2729
133092032,23.580396,87.2791
133092032,23.580425,87.2874
133092033,23.580442,87.2824
133092033,23.580443,87.2866
133092033,23.580461,87.2857
133092033,23.580463,87.2842
133092033,23.580531,87.2809
133092033,23.580556,87.2788
133092033,23.580576,87.2960
133092034,23.580588,87.2792
133092035,23.580601,87.2787
133092035,23.580614,87.2851
133092035,23.580620,87.2842
133092036,23.580690,87.2794
133092036,23.580707,87.2785
133092036,23.580759,87.2842
133092037,23.580774,87.2741
133092037,23.580804,87.2789
133092038,23.580853,87.3173
133092038,23.580891,87.2866
133092039,23.580916,87.2858
133092039,23.580935,87.3631
133092039,23.580952,87.2790
133092041,23.581005,87.2842
133092041,23.581020,87.2851
133092042,23.581025,87.2854
133092042,23.581052,87.2963
133092043,23.581131,87.3158
133092043,23.581135,87.2958
133092044,23.581161,87.2791
133092044,23.581169,87.3161
133092044,23.581242,87.2808
133092044,23.581340,87.2792
133092045,23.581372,87.2866
133092045,23.581384,87.2792
133092045,23.581391,87.2858
133092045,23.581418,87.2854
133092045,23.581433,87.2847
133092045,23.581514,87.2780
133092045,23.581579,87.2793
133092046,23.581620,87.2847
133092046,23.581626,87.2842
133092046,23.581699,87.2121
133092047,23.581734,87.2740
133092047,23.581745,87.2751
133092047,23.581758,87.2793
133092047,23.581830,87.2874
133092047,23.581847,87.2866
133092047,23.581855,87.2853
133092047,23.581860,87.2847
133092047,23.581866,87.2857
133092047,23.581892,87.2764
133092048,23.581919,87.2745
133092048,23.581952,87.2808
133092048,23.581963,87.2763
133092048,23.581990,87.2753
133092048,23.582001,87.2754
133092048,23.582035,87.2762
133092048,23.582042,87.2793
